NW_006804498.1	1498269	92	1	0
NW_006804492.1	1494793	83	0.981928	0.0180723
NW_006804567.1	1493162	60	0.816667	0.183333
NW_006804540.1	1487769	50	0.94	0.06
NW_006804524.1	1484227	63	0.904762	0.0952381
NW_006804495.1	1483867	63	0.904762	0.0952381
NW_006804471.1	1469414	59	0.974576	0.0254237
NW_006804501.1	1461024	60	0.833333	0.166667
NW_006804484.1	1458748	68	0.955882	0.0441176
NW_006804497.1	1453327	88	1	0
NW_006804564.1	1453005	52	1	0
NW_006804507.1	1452768	68	0.588235	0.411765
NW_006804541.1	1448723	56	0.964286	0.0357143
NW_006804534.1	1441900	67	0.962687	0.0373134
NW_006804565.1	1438033	50	0.81	0.19
NW_006804533.1	1434692	63	0.952381	0.047619
NW_006804581.1	1425504	64	0.8125	0.1875
NW_006804528.1	1423599	67	0.820896	0.179104
NW_006804530.1	1417431	60	0.808333	0.191667
NW_006804566.1	1410232	66	0.977273	0.0227273
NW_006804585.1	1401002	66	0.931818	0.0681818
NW_006804531.1	1396534	81	1	0
NW_006804514.1	1394801	67	0.947761	0.0522388
NW_006804553.1	1388828	61	0.942623	0.057377
NW_006804579.1	1386386	58	0.991379	0.00862069
NW_006804582.1	1382829	65	0.846154	0.153846
NW_006804558.1	1382696	54	0.972222	0.0277778
NW_006804505.1	1379560	77	0.766234	0.233766
NW_006804518.1	1379540	74	0.939189	0.0608108
NW_006804568.1	1376178	60	1	0
NW_006804538.1	1375637	66	1	0
NW_006804547.1	1375302	73	1	0
NW_006804535.1	1372399	66	0.848485	0.151515
NW_006804573.1	1370792	64	0.882812	0.117188
NW_006804591.1	1368259	62	0.637097	0.362903
NW_006804511.1	1364259	80	0.925	0.075
NW_006804575.1	1363665	79	0.987342	0.0126582
NW_006804544.1	1362272	55	1	0
NW_006804615.1	1356280	54	1	0
NW_006804536.1	1355641	70	0.785714	0.214286
NW_006804515.1	1347323	56	0.946429	0.0535714
NW_006804519.1	1347268	87	0.827586	0.172414
NW_006804550.1	1341390	82	0.810976	0.189024
NW_006804508.1	1339073	72	0.902778	0.0972222
NW_006804506.1	1338786	85	0.852941	0.147059
NW_006804592.1	1327209	84	0.875	0.125
NW_006804551.1	1326595	87	1	0
NW_006804580.1	1317333	65	0.961538	0.0384615
NW_006804561.1	1309264	81	0.790123	0.209877
NW_006804557.1	1305986	53	0.745283	0.254717
NW_006804577.1	1304702	71	0.838028	0.161972
NW_006804559.1	1303003	65	0.969231	0.0307692
NW_006804521.1	1301714	68	0.970588	0.0294118
NW_006804562.1	1295950	56	0.955357	0.0446429
NW_006804594.1	1295576	50	0.98	0.02
NW_006804608.1	1294680	87	0.902299	0.0977011
NW_006804549.1	1292172	68	1	0
NW_006804539.1	1292093	63	1	0
NW_006804583.1	1287968	58	0.931034	0.0689655
NW_006804601.1	1284421	74	0.939189	0.0608108
NW_006804589.1	1283699	67	0.843284	0.156716
NW_006804556.1	1281719	68	0.985294	0.0147059
NW_006804620.1	1280388	53	1	0
NW_006804576.1	1274387	66	0.909091	0.0909091
NW_006804597.1	1272783	65	1	0
NW_006804537.1	1265050	83	0.849398	0.150602
NW_006804605.1	1261189	66	1	0
NW_006804628.1	1260856	51	0.980392	0.0196078
NW_006804571.1	1257920	69	0.934783	0.0652174
NW_006804587.1	1255117	57	0.912281	0.0877193
NW_006804560.1	1252500	94	1	0
NW_006804638.1	1246706	73	0.869863	0.130137
NW_006804545.1	1245595	77	0.909091	0.0909091
NW_006804604.1	1241369	60	0.991667	0.00833333
NW_006804574.1	1237877	72	0.972222	0.0277778
NW_006804610.1	1226971	78	0.910256	0.0897436
NW_006804637.1	1224734	52	1	0
NW_006804606.1	1213381	51	0.941176	0.0588235
NW_006804634.1	1210682	62	1	0
NW_006804618.1	1207266	76	0.875	0.125
NW_006804647.1	1204194	60	0.833333	0.166667
NW_006804590.1	1201408	53	0.990566	0.00943396
NW_006804635.1	1197252	66	0.712121	0.287879
NW_006804555.1	1191634	72	1	0
NW_006804623.1	1183038	69	0.971014	0.0289855
NW_006804631.1	1182622	62	0.870968	0.129032
NW_006804584.1	1174274	60	0.891667	0.108333
NW_006804630.1	1165219	64	0.851562	0.148438
NW_006804642.1	1164840	64	0.851562	0.148438
NW_006804633.1	1162748	66	0.954545	0.0454545
NW_006804603.1	1160273	73	0.931507	0.0684932
NW_006804611.1	1148694	62	0.975806	0.0241935
NW_006804673.1	1145811	50	1	0
NW_006804602.1	1141827	63	0.936508	0.0634921
NW_006804629.1	1129609	69	0.949275	0.0507246
NW_006804586.1	1128606	68	0.955882	0.0441176
NW_006804627.1	1125293	63	0.865079	0.134921
NW_006804619.1	1124525	63	0.873016	0.126984
NW_006804671.1	1124474	61	0.983607	0.0163934
NW_006804613.1	1121523	59	0.932203	0.0677966
NW_006804640.1	1119728	63	0.746032	0.253968
NW_006804653.1	1105283	57	0.833333	0.166667
NW_006804651.1	1099254	51	0.862745	0.137255
NW_006804708.1	1093088	50	0.92	0.08
NW_006804661.1	1090934	69	1	0
NW_006804707.1	1075403	76	1	0
NW_006804670.1	1072060	67	1	0
NW_006804624.1	1070522	58	0.956897	0.0431034
NW_006804691.1	1070197	62	0.919355	0.0806452
NW_006804667.1	1066845	57	0.982456	0.0175439
NW_006804675.1	1056250	53	1	0
NW_006804617.1	1045566	56	0.946429	0.0535714
NW_006804669.1	1044320	59	0.974576	0.0254237
NW_006804706.1	1043113	66	0.962121	0.0378788
NW_006804696.1	1038420	57	0.964912	0.0350877
NW_006804690.1	1031934	72	0.9375	0.0625
NW_006804643.1	1028969	56	1	0
NW_006804731.1	1028153	58	0.948276	0.0517241
NW_006804654.1	1016596	54	0.981481	0.0185185
NW_006804650.1	1014829	68	0.845588	0.154412
NW_006804632.1	1004729	50	0.98	0.02
NW_006804657.1	1004008	51	0.637255	0.362745
NW_006804656.1	1002483	51	0.990196	0.00980392
NW_006804689.1	1001992	50	0.89	0.11
NW_006804721.1	996652	53	0.849057	0.150943
NW_006804715.1	990263	50	1	0
NW_006804660.1	975666	65	0.961538	0.0384615
NW_006804709.1	974106	58	1	0
NW_006804687.1	972458	55	0.963636	0.0363636
NW_006804693.1	923742	53	1	0
NW_006804719.1	921399	64	0.898438	0.101562
NW_006804725.1	919857	54	0.833333	0.166667
NW_006804729.1	919243	60	0.858333	0.141667
NW_006804730.1	917372	56	0.776786	0.223214
NW_006804745.1	914885	50	0.89	0.11
NW_006804768.1	878105	55	0.781818	0.218182
NW_006804733.1	869154	57	0.95614	0.0438596
NW_006804826.1	842902	54	0.907407	0.0925926
NW_006804823.1	791237	55	0.654545	0.345455
